"region","industry_description","total_companies","total_dissolved","failure_rate_pct","regional_risk_rank"
"IG","Printing n.e.c.","304","0","0.00","1"
"IG","Private security activities","2197","0","0.00","1"
"IG","Public houses and bars","379","0","0.00","1"
"IG","Public relations and communications activities","259","0","0.00","1"
"IG","Ready-made interactive leisure and entertainment software development","207","0","0.00","1"
"IG","Real estate agencies","1287","0","0.00","1"
"IG","Regulation of health care, education, cultural and other social services, not incl. social security","364","0","0.00","1"
"IG","Remediation activities and other waste management services","110","0","0.00","1"
"IG","Removal services","301","0","0.00","1"
"IG","Renting and leasing of cars and light motor vehicles","484","0","0.00","1"
"IG","Renting and operating of Housing Association real estate","215","0","0.00","1"
"IG","Repair and maintenance of other transport equipment n.e.c.","196","0","0.00","1"
"IG","Repair of electrical equipment","129","0","0.00","1"
"IG","Repair of other equipment","145","0","0.00","1"
"IG","Residential care activities for learning difficulties, mental health and substance abuse","665","0","0.00","1"
"IG","Residential care activities for the elderly and disabled","255","0","0.00","1"
"IG","Residential nursing care facilities","191","0","0.00","1"
"IG","Residents property management","1338","0","0.00","1"
"IG","Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store","361","0","0.00","1"
"IG","Retail sale in non-specialised stores with food, beverages or tobacco predominating","1191","0","0.00","1"
"IG","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","257","0","0.00","1"
"IG","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","105","0","0.00","1"
"IG","Retail sale of clothing in specialised stores","1893","0","0.00","1"
"IG","Retail sale of computers, peripheral units and software in specialised stores","262","0","0.00","1"
"IG","Retail sale of cosmetic and toilet articles in specialised stores","479","0","0.00","1"
"IG","Retail sale of electrical household appliances in specialised stores","208","0","0.00","1"
"IG","Retail sale of flowers, plants, seeds, fertilizers, pet animals and pet food in specialised stores","127","0","0.00","1"
"IG","Retail sale of footwear in specialised stores","123","0","0.00","1"
"IG","Retail sale of fruit and vegetables in specialised stores","331","0","0.00","1"
"IG","Retail sale of games and toys in specialised stores","121","0","0.00","1"
"IG","Retail sale of hardware, paints and glass in specialised stores","118","0","0.00","1"
"IG","Retail sale of meat and meat products in specialised stores","137","0","0.00","1"
"IG","Retail sale of mobile telephones","309","0","0.00","1"
"IG","Retail sale of sports goods, fishing gear, camping goods, boats and bicycles","326","0","0.00","1"
"IG","Retail sale of telecommunications equipment other than mobile telephones","137","0","0.00","1"
"IG","Retail sale of textiles in specialised stores","256","0","0.00","1"
"IG","Retail sale of watches and jewellery in specialised stores","421","0","0.00","1"
"IG","Retail sale via mail order houses or via Internet","23058","0","0.00","1"
"IG","Retail sale via stalls and markets of food, beverages and tobacco products","128","0","0.00","1"
"IG","Retail sale via stalls and markets of other goods","338","0","0.00","1"
"IG","Retail sale via stalls and markets of textiles, clothing and footwear","181","0","0.00","1"
"IG","Retail trade of motor vehicle parts and accessories","376","0","0.00","1"
"IG","Roofing activities","399","0","0.00","1"
"IG","Sale of new cars and light motor vehicles","141","0","0.00","1"
"IG","Sale of other motor vehicles","134","0","0.00","1"
"IG","Sale of used cars and light motor vehicles","2294","0","0.00","1"
"IG","Security dealing on own account","202","0","0.00","1"
"IG","Security systems service activities","269","0","0.00","1"
"IG","Social work activities without accommodation for the elderly and disabled","294","0","0.00","1"
"IG","Solicitors","551","0","0.00","1"
"IG","Sound recording and music publishing activities","408","0","0.00","1"
"IG","Specialised cleaning services","263","0","0.00","1"
"IG","specialised design activities","634","0","0.00","1"
"IG","Specialists medical practice activities","689","0","0.00","1"
"IG","Sports and recreation education","382","0","0.00","1"
"IG","Support activities to performing arts","173","0","0.00","1"
"IG","Take-away food shops and mobile food stands","3511","0","0.00","1"
"IG","Tax consultancy","113","0","0.00","1"
"IG","Taxi operation","1142","0","0.00","1"
"IG","Technical and vocational secondary education","287","0","0.00","1"
"IG","Technical testing and analysis","101","0","0.00","1"
"IG","Temporary employment agency activities","1160","0","0.00","1"
"IG","Trade of electricity","115","0","0.00","1"
"IG","Translation and interpretation activities","125","0","0.00","1"
"IG","Travel agency activities","715","0","0.00","1"
"IG","Unlicensed carrier","331","0","0.00","1"
"IG","Unlicensed restaurants and cafes","2814","0","0.00","1"
"IG","Video production activities","736","0","0.00","1"
"IG","Washing and (dry-)cleaning of textile and fur products","245","0","0.00","1"
"IG","Web portals","268","0","0.00","1"
"IG","Wholesale of clothing and footwear","1024","0","0.00","1"
"IG","Wholesale of coffee, tea, cocoa and spices","107","0","0.00","1"
"IG","Wholesale of computers, computer peripheral equipment and software","292","0","0.00","1"
"IG","Wholesale of electronic and telecommunications equipment and parts","711","0","0.00","1"
"IG","Wholesale of fruit and vegetable juices, mineral water and soft drinks","153","0","0.00","1"
"IG","Wholesale of fruit and vegetables","365","0","0.00","1"
"IG","Wholesale of furniture, carpets and lighting equipment","177","0","0.00","1"
"IG","Wholesale of household goods (other than musical instruments) n.e.c.","423","0","0.00","1"
"IG","Wholesale of meat and meat products","212","0","0.00","1"
"IG","Wholesale of other food, including fish, crustaceans and molluscs","139","0","0.00","1"
"IG","Wholesale of other intermediate products","171","0","0.00","1"
"IG","Wholesale of other machinery and equipment","108","0","0.00","1"
"IG","Wholesale of perfume and cosmetics","422","0","0.00","1"
"IG","Wholesale of textiles","270","0","0.00","1"
"IG","Wholesale of watches and jewellery","102","0","0.00","1"
"IG","Wholesale of wine, beer, spirits and other alcoholic beverages","161","0","0.00","1"
"IG","Wholesale of wood, construction materials and sanitary equipment","124","0","0.00","1"
"IG","Wholesale trade of motor vehicle parts and accessories","156","0","0.00","1"
"IP","Accounting and auditing activities","13137","0","0.00","1"
"IP","Activities auxiliary to financial intermediation n.e.c.","1304","0","0.00","1"
"IP","Activities of agricultural holding companies","140","0","0.00","1"
"IP","Activities of business and employers membership organizations","464","0","0.00","1"
"IP","Activities of call centres","116","0","0.00","1"
"IP","Activities of collection agencies","233","0","0.00","1"
"IP","Activities of conference organisers","1373","0","0.00","1"
"IP","Activities of construction holding companies","502","0","0.00","1"
"IP","Activities of exhibition and fair organisers","1625","0","0.00","1"
"IP","Activities of extraterritorial organizations and bodies","113","0","0.00","1"
"IP","Activities of financial services holding companies","2116","0","0.00","1"
"IP","Activities of head offices","2126","0","0.00","1"
"IP","Activities of insurance agents and brokers","841","0","0.00","1"
"IP","Activities of investment trusts","574","0","0.00","1"
"IP","Activities of mortgage finance companies","780","0","0.00","1"
"IP","Activities of open-ended investment companies","2264","0","0.00","1"
"IP","Activities of other holding companies n.e.c.","36504","0","0.00","1"
"IP","Activities of other membership organizations n.e.c.","2792","0","0.00","1"
"IP","Activities of patent and copyright agents; other legal activities n.e.c.","3595","0","0.00","1"
"IP","Activities of political organizations","568","0","0.00","1"
"IP","Activities of production holding companies","278","0","0.00","1"
"IP","Activities of professional membership organizations","586","0","0.00","1"
"IP","Activities of real estate investment trusts","689","0","0.00","1"
"IP","Activities of religious organizations","1033","0","0.00","1"
"IP","Activities of sport clubs","1262","0","0.00","1"
"IP","Activities of tourist guides","455","0","0.00","1"
"IP","Activities of venture and development capital companies","1380","0","0.00","1"
"IP","Administration of financial markets","226","0","0.00","1"
"IP","Advertising agencies","26650","0","0.00","1"
"IP","Agents involved in the sale of a variety of goods","18789","0","0.00","1"
"IP","Agents involved in the sale of food, beverages and tobacco","819","0","0.00","1"
"IP","Agents involved in the sale of fuels, ores, metals and industrial chemicals","695","0","0.00","1"
"IP","Agents involved in the sale of furniture, household goods, hardware and ironmongery","2524","0","0.00","1"
"IP","Agents involved in the sale of machinery, industrial equipment, ships and aircraft","1093","0","0.00","1"
"IP","Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","6044","0","0.00","1"
"IP","Agents involved in the sale of timber and building materials","982","0","0.00","1"
"IP","Agents selling agricultural raw materials, livestock, textile raw materials and semi-finished goods","707","0","0.00","1"
"IP","Agents specialized in the sale of other particular products","3443","0","0.00","1"
"IP","Architectural activities","2413","0","0.00","1"
"IP","Artistic creation","7145","0","0.00","1"
"IP","Barristers at law","238","0","0.00","1"
"IP","Binding and related services","226","0","0.00","1"
"IP","Book publishing","8607","0","0.00","1"
"IP","Bookkeeping activities","4996","0","0.00","1"
"IP","Botanical and zoological gardens and nature reserves activities","257","0","0.00","1"
"IP","Building of pleasure and sporting boats","239","0","0.00","1"
"IP","Building societies","113","0","0.00","1"
"IP","Business and domestic software development","124385","0","0.00","1"
"IP","Buying and selling of own real estate","74618","0","0.00","1"
"IP","Cargo handling for air transport activities","113","0","0.00","1"
"IP","Cargo handling for land transport activities","493","0","0.00","1"
"IP","Cargo handling for water transport activities","153","0","0.00","1"
"IP","Casting of light metals","113","0","0.00","1"
"IP","Child day-care activities","982","0","0.00","1"
"IP","Collection of non-hazardous waste","1772","0","0.00","1"
"IP","Combined facilities support activities","1852","0","0.00","1"
"IP","Combined office administrative service activities","3527","0","0.00","1"
"IP","Computer facilities management activities","1309","0","0.00","1"
"IP","Construction of commercial buildings","4277","0","0.00","1"
"IP","Construction of domestic buildings","7771","0","0.00","1"
"IP","Construction of other civil engineering projects n.e.c.","1821","0","0.00","1"
"IP","Construction of railways and underground railways","685","0","0.00","1"
"IP","Construction of roads and motorways","575","0","0.00","1"
"IP","Construction of utility projects for electricity and telecommunications","530","0","0.00","1"
"IP","Construction of utility projects for fluids","249","0","0.00","1"
"IP","Construction of water projects","579","0","0.00","1"
"IP","Credit granting by non-deposit taking finance houses and other specialist consumer credit grantors","114","0","0.00","1"
"IP","Cultural education","4625","0","0.00","1"
"IP","Cutting, shaping and finishing of stone","124","0","0.00","1"
"IP","Data processing, hosting and related activities","6870","0","0.00","1"
"IP","Defence activities","124","0","0.00","1"
"IP","Demolition","132","0","0.00","1"
"IP","Dental practice activities","2297","0","0.00","1"
"IP","Development of building projects","17434","0","0.00","1"
"IP","Dispensing chemist in specialised stores","494","0","0.00","1"
"IP","Distilling, rectifying and blending of spirits","575","0","0.00","1"
"IP","Dormant Company","19211","0","0.00","1"
"IP","Driving school activities","825","0","0.00","1"
"IP","Educational support services","10522","0","0.00","1"
"IP","Electrical installation","5316","0","0.00","1"
"IP","Engineering design activities for industrial process and production","2284","0","0.00","1"
"IP","Engineering related scientific and technical consulting activities","9734","0","0.00","1"
"IP","Environmental consulting activities","2534","0","0.00","1"
"IP","Event catering activities","7391","0","0.00","1"
"IP","Extraction of natural gas","113","0","0.00","1"
"IP","Farm animal boarding and care","499","0","0.00","1"
"IP","Financial intermediation not elsewhere classified","4016","0","0.00","1"
"IP","Financial leasing","452","0","0.00","1"
"IP","Financial management","4563","0","0.00","1"
"IP","Finishing of textiles","127","0","0.00","1"
"IP","Fire service activities","285","0","0.00","1"
"IP","First-degree level higher education","691","0","0.00","1"
"IP","Fitness facilities","2709","0","0.00","1"
"IP","Floor and wall covering","1109","0","0.00","1"
"IP","Freight air transport","129","0","0.00","1"
"IP","Freight rail transport","237","0","0.00","1"
"IP","Freight transport by road","14951","0","0.00","1"
"IP","Freshwater aquaculture","226","0","0.00","1"
"IP","Fund management activities","690","0","0.00","1"
"IP","Funeral and related activities","143","0","0.00","1"
"IP","Furnace and chimney cleaning services","124","0","0.00","1"
"IP","Gambling and betting activities","1257","0","0.00","1"
"IP","General cleaning of buildings","7913","0","0.00","1"
"IP","General medical practice activities","6379","0","0.00","1"
"IP","General public administration activities","229","0","0.00","1"
"IP","General secondary education","1383","0","0.00","1"
"IP","Glazing","461","0","0.00","1"
"IP","Growing of grapes","123","0","0.00","1"
"IP","Growing of other non-perennial crops","114","0","0.00","1"
"IP","Growing of other tree and bush fruits and nuts","242","0","0.00","1"
"IP","Growing of spices, aromatic, drug and pharmaceutical crops","226","0","0.00","1"
"IP","Growing of vegetables and melons, roots and tubers","484","0","0.00","1"
"IP","Hairdressing and other beauty treatment","10688","0","0.00","1"
"IP","Hospital activities","2309","0","0.00","1"
"IP","Hotels and similar accommodation","5185","0","0.00","1"
"IP","Human resources provision and management of human resources functions","2938","0","0.00","1"
"IP","Hunting, trapping and related service activities","122","0","0.00","1"
"IP","Information technology consultancy activities","74440","0","0.00","1"
"IP","Installation of industrial machinery and equipment","811","0","0.00","1"
"IP","Investigation activities","836","0","0.00","1"
"IP","Joinery installation","1409","0","0.00","1"
"IP","Justice and judicial activities","113","0","0.00","1"
"IP","Landscape service activities","2714","0","0.00","1"
"IP","Leasing of intellectual property and similar products, except copyright works","597","0","0.00","1"
"IP","Letting and operating of conference and exhibition centres","125","0","0.00","1"
"IP","Licensed carriers","261","0","0.00","1"
"IP","Licensed clubs","258","0","0.00","1"
"IP","Licensed restaurants","4760","0","0.00","1"
"IP","Liquid milk and cream production","113","0","0.00","1"
"IP","Logging","154","0","0.00","1"
"IP","Machining","792","0","0.00","1"
"IP","Maintenance and repair of motor vehicles","8182","0","0.00","1"
"IP","Management consultancy activities other than financial management","78390","0","0.00","1"
"IP","Management of real estate on a fee or contract basis","10137","0","0.00","1"
"IP","Manufacture and processing of other glass, including technical glassware","113","0","0.00","1"
"IP","Manufacture of air and spacecraft and related machinery","680","0","0.00","1"
"IP","Manufacture of articles of fur","113","0","0.00","1"
"IP","Manufacture of basic iron and steel and of ferro-alloys","240","0","0.00","1"
"IP","Manufacture of basic pharmaceutical products","126","0","0.00","1"
"IP","Manufacture of batteries and accumulators","226","0","0.00","1"
"IP","Manufacture of bearings, gears, gearing and driving elements","113","0","0.00","1"
"IP","Manufacture of beer","340","0","0.00","1"
"IP","Manufacture of bicycles and invalid carriages","566","0","0.00","1"
"IP","Manufacture of bread; manufacture of fresh pastry goods and cakes","2211","0","0.00","1"
"IP","Manufacture of bricks, tiles and construction products, in baked clay","128","0","0.00","1"
"IP","manufacture of canvas goods, sacks, etc.","115","0","0.00","1"
"IP","Manufacture of ceramic household and ornamental articles","239","0","0.00","1"
"IP","Manufacture of cider and other fruit wines","228","0","0.00","1"
"IP","Manufacture of cleaning and polishing preparations","237","0","0.00","1"
"IP","Manufacture of cocoa and chocolate confectionery","227","0","0.00","1"
"IP","Manufacture of communication equipment other than telegraph, and telephone apparatus and equipment","113","0","0.00","1"
"IP","Manufacture of computers and peripheral equipment","1291","0","0.00","1"
"IP","Manufacture of concrete products for construction purposes","125","0","0.00","1"
"IP","Manufacture of condiments and seasonings","1023","0","0.00","1"
"IP","Manufacture of consumer electronics","2049","0","0.00","1"
"IP","Manufacture of cutlery","114","0","0.00","1"
"IP","Manufacture of doors and windows of metal","234","0","0.00","1"
"IP","Manufacture of dyes and pigments","113","0","0.00","1"
"IP","Manufacture of electric domestic appliances","234","0","0.00","1"
"IP","Manufacture of electric lighting equipment","115","0","0.00","1"
"IP","Manufacture of electric motors, generators and transformers","352","0","0.00","1"
"IP","Manufacture of electricity distribution and control apparatus","346","0","0.00","1"
"IP","Manufacture of electronic components","1026","0","0.00","1"
"IP","Manufacture of electronic industrial process control equipment","456","0","0.00","1"
"IP","Manufacture of electronic measuring, testing etc. equipment, not for industrial process control","577","0","0.00","1"
"IP","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","113","0","0.00","1"
"IP","Manufacture of essential oils","565","0","0.00","1"
"IP","Manufacture of fibre optic cables","226","0","0.00","1"
"IP","Manufacture of footwear","231","0","0.00","1"
"IP","Manufacture of homogenized food preparations and dietetic food","457","0","0.00","1"
"IP","Manufacture of household and sanitary goods and of toilet requisites","120","0","0.00","1"
"IP","manufacture of household textiles","460","0","0.00","1"
"IP","Manufacture of ice cream","113","0","0.00","1"
"IP","Manufacture of imitation jewellery and related articles","126","0","0.00","1"
"IP","Manufacture of industrial gases","113","0","0.00","1"
"IP","Manufacture of irradiation, electromedical and electrotherapeutic equipment","339","0","0.00","1"
"IP","Manufacture of jewellery and related articles","3081","0","0.00","1"
"IP","Manufacture of kitchen furniture","238","0","0.00","1"
"IP","Manufacture of knitted and crocheted fabrics","226","0","0.00","1"
"IP","Manufacture of knitted and crocheted hosiery","113","0","0.00","1"
"IP","Manufacture of leather clothes","339","0","0.00","1"
"IP","Manufacture of lifting and handling equipment","230","0","0.00","1"
"IP","Manufacture of loaded electronic boards","452","0","0.00","1"
"IP","Manufacture of locks and hinges","227","0","0.00","1"
"IP","Manufacture of luggage, handbags and the like, saddlery and harness","567","0","0.00","1"
"IP","Manufacture of macaroni, noodles, couscous and similar farinaceous products","118","0","0.00","1"
"IP","Manufacture of machinery for textile, apparel and leather production","113","0","0.00","1"
"IP","Manufacture of mattresses","113","0","0.00","1"
"IP","Manufacture of medical and dental instruments and supplies","939","0","0.00","1"
"IP","Manufacture of men's underwear","113","0","0.00","1"
"IP","Manufacture of metal structures and parts of structures","147","0","0.00","1"
"IP","Manufacture of motor vehicles","117","0","0.00","1"
"IP","Manufacture of motorcycles","566","0","0.00","1"
"IP","Manufacture of musical instruments","341","0","0.00","1"
"IP","Manufacture of office and shop furniture","344","0","0.00","1"
"IP","Manufacture of office machinery and equipment (except computers and peripheral equipment)","113","0","0.00","1"
"IP","Manufacture of oils and fats","125","0","0.00","1"
"IP","Manufacture of optical precision instruments","113","0","0.00","1"
"IP","Manufacture of other articles of concrete, plaster and cement","226","0","0.00","1"
"IP","Manufacture of other articles of paper and paperboard n.e.c.","226","0","0.00","1"
"IP","Manufacture of other builders' carpentry and joinery","1191","0","0.00","1"
"IP","Manufacture of other chemical products n.e.c.","126","0","0.00","1"
"IP","Manufacture of other electrical equipment","795","0","0.00","1"
"IP","Manufacture of other electronic and electric wires and cables","122","0","0.00","1"
"IP","Manufacture of other fabricated metal products n.e.c.","612","0","0.00","1"
"IP","Manufacture of other food products n.e.c.","4936","0","0.00","1"
"IP","Manufacture of other furniture","866","0","0.00","1"
"IP","Manufacture of other games and toys, n.e.c.","2627","0","0.00","1"
"IP","Manufacture of other general-purpose machinery n.e.c.","572","0","0.00","1"
"IP","Manufacture of other inorganic basic chemicals","121","0","0.00","1"
"IP","Manufacture of other knitted and crocheted apparel","113","0","0.00","1"
"IP","Manufacture of other men's outerwear","576","0","0.00","1"
"IP","Manufacture of other non-distilled fermented beverages","235","0","0.00","1"
"IP","Manufacture of other non-metallic mineral products n.e.c.","113","0","0.00","1"
"IP","Manufacture of other parts and accessories for motor vehicles","376","0","0.00","1"
"IP","Manufacture of other plastic products","806","0","0.00","1"
"IP","Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials","467","0","0.00","1"
"IP","Manufacture of other rubber products","123","0","0.00","1"
"IP","Manufacture of other special-purpose machinery n.e.c.","584","0","0.00","1"
"IP","Manufacture of other textiles n.e.c.","457","0","0.00","1"
"IP","Manufacture of other transport equipment n.e.c.","226","0","0.00","1"
"IP","Manufacture of other wearing apparel and accessories n.e.c.","4210","0","0.00","1"
"IP","Manufacture of other women's outerwear","570","0","0.00","1"
"IP","Manufacture of paints, varnishes and similar coatings, mastics and sealants","339","0","0.00","1"
"IP","Manufacture of paper stationery","464","0","0.00","1"
"IP","Manufacture of perfumes and toilet preparations","2406","0","0.00","1"
"IP","Manufacture of pesticides and other agrochemical products","127","0","0.00","1"
"IP","Manufacture of pharmaceutical preparations","113","0","0.00","1"
"IP","Manufacture of plastic packing goods","121","0","0.00","1"
"IP","Manufacture of prepared feeds for farm animals","119","0","0.00","1"
"IP","Manufacture of prepared meals and dishes","710","0","0.00","1"
"IP","Manufacture of prepared pet foods","743","0","0.00","1"
"IP","Manufacture of printed labels","227","0","0.00","1"
"IP","Manufacture of professional and arcade games and toys","907","0","0.00","1"
"IP","Manufacture of pumps","113","0","0.00","1"
"IP","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","116","0","0.00","1"
"IP","Manufacture of soap and detergents","909","0","0.00","1"
"IP","Manufacture of soft drinks; production of mineral waters and other bottled waters","1284","0","0.00","1"
"IP","Manufacture of soft furnishings","499","0","0.00","1"
"IP","Manufacture of sports goods","1376","0","0.00","1"
"IP","Manufacture of steam generators, except central heating hot water boilers","113","0","0.00","1"
"IP","Manufacture of sugar confectionery","113","0","0.00","1"
"IP","Manufacture of taps and valves","118","0","0.00","1"
"IP","Manufacture of tools","123","0","0.00","1"
"IP","Manufacture of veneer sheets and wood-based panels","237","0","0.00","1"
"IP","Manufacture of wallpaper","114","0","0.00","1"
"IP","Manufacture of watches and clocks","339","0","0.00","1"
"IP","Manufacture of weapons and ammunition","116","0","0.00","1"
"IP","Manufacture of women's underwear","226","0","0.00","1"
"IP","Manufacture of workwear","125","0","0.00","1"
"IP","Marine aquaculture","125","0","0.00","1"
"IP","Market research and public opinion polling","721","0","0.00","1"
"IP","Media representation services","3194","0","0.00","1"
"IP","Medical nursing home activities","506","0","0.00","1"
"IP","Mining of chemical and fertilizer minerals","226","0","0.00","1"
"IP","Mixed farming","765","0","0.00","1"
"IP","Motion picture distribution activities","117","0","0.00","1"
"IP","Motion picture production activities","5253","0","0.00","1"
"IP","Motion picture projection activities","229","0","0.00","1"
"IP","Motion picture, television and other theatrical casting activities","689","0","0.00","1"
"IP","Motion picture, video and television programme post-production activities","1603","0","0.00","1"
"IP","News agency activities","467","0","0.00","1"
"IP","Non-scheduled passenger air transport","504","0","0.00","1"
"IP","Non-specialised wholesale of food, beverages and tobacco","962","0","0.00","1"
"IP","Non-specialised wholesale trade","24215","0","0.00","1"
"IP","Non-trading company","5527","0","0.00","1"
"IP","Operation of arts facilities","342","0","0.00","1"
"IP","Operation of bus and coach passenger facilities at bus and coach stations","122","0","0.00","1"
"IP","Operation of historical sites and buildings and similar visitor attractions","118","0","0.00","1"
"IP","Operation of sports facilities","757","0","0.00","1"
"IP","Operation of warehousing and storage facilities for air transport activities","113","0","0.00","1"
"IP","Operation of warehousing and storage facilities for land transport activities","930","0","0.00","1"
"IP","Operation of warehousing and storage facilities for water transport activities","123","0","0.00","1"
"IP","Other accommodation","2416","0","0.00","1"
"IP","Other activities auxiliary to insurance and pension funding","374","0","0.00","1"
"IP","Other activities of employment placement agencies","11612","0","0.00","1"
"IP","Other amusement and recreation activities n.e.c.","8660","0","0.00","1"
"IP","Other building and industrial cleaning activities","583","0","0.00","1"
"IP","Other building completion and finishing","4516","0","0.00","1"
"IP","Other business support service activities n.e.c.","29911","0","0.00","1"
"IP","Other cleaning services","3112","0","0.00","1"
"IP","Other construction installation","4544","0","0.00","1"
"IP","Other credit granting n.e.c.","253","0","0.00","1"
"IP","Other education n.e.c.","26714","0","0.00","1"
"IP","Other engineering activities","7860","0","0.00","1"
"IP","Other food services","5519","0","0.00","1"
"IP","Other holiday and other collective accommodation","6315","0","0.00","1"
"IP","Other human health activities","29862","0","0.00","1"
"IP","Other information service activities n.e.c.","6897","0","0.00","1"
"IP","Other information technology service activities","35580","0","0.00","1"
"IP","Other letting and operating of own or leased real estate","78765","0","0.00","1"
"IP","Other manufacturing n.e.c.","5763","0","0.00","1"
"IP","Other mining and quarrying n.e.c.","117","0","0.00","1"
"IP","Other non-ferrous metal production","113","0","0.00","1"
"IP","Other passenger land transport","1513","0","0.00","1"
"IP","Other processing and preserving of fruit and vegetables","461","0","0.00","1"
"IP","Other professional, scientific and technical activities n.e.c.","18051","0","0.00","1"
"IP","Other publishing activities","11822","0","0.00","1"
"IP","Other research and experimental development on natural sciences and engineering","3778","0","0.00","1"
"IP","Other reservation service activities n.e.c.","811","0","0.00","1"
"IP","Other residential care activities n.e.c.","2802","0","0.00","1"
"IP","Other retail sale in non-specialised stores","32986","0","0.00","1"
"IP","Other retail sale not in stores, stalls or markets","25477","0","0.00","1"
"IP","Other retail sale of food in specialised stores","2622","0","0.00","1"
"IP","Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)","3619","0","0.00","1"
"IP","Other service activities incidental to land transportation, n.e.c.","396","0","0.00","1"
"IP","Other service activities n.e.c.","26575","0","0.00","1"
"IP","Other social work activities without accommodation n.e.c.","4971","0","0.00","1"
"IP","Other software publishing","28526","0","0.00","1"
"IP","Other specialised construction activities n.e.c.","6487","0","0.00","1"
"IP","Other specialist photography","1961","0","0.00","1"
"IP","Other sports activities","4582","0","0.00","1"
"IP","Other telecommunications activities","2572","0","0.00","1"
"IP","Other transportation support activities","3622","0","0.00","1"
"IP","Other treatment of petroleum products (excluding petrochemicals manufacture)","113","0","0.00","1"
"IP","Other urban, suburban or metropolitan passenger land transport (not underground, metro or similar)","115","0","0.00","1"
"IP","Painting","1762","0","0.00","1"
"IP","Passenger rail transport, interurban","120","0","0.00","1"
"IP","Performing arts","3829","0","0.00","1"
"IP","Photocopying, document preparation and other specialised office support activities","480","0","0.00","1"
"IP","Photographic activities not elsewhere classified","758","0","0.00","1"
"IP","Physical well-being activities","3572","0","0.00","1"
"IP","Plant propagation","699","0","0.00","1"
"IP","Plastering","741","0","0.00","1"
"IP","Plumbing, heat and air-conditioning installation","5138","0","0.00","1"
"IP","Portrait photographic activities","710","0","0.00","1"
"IP","Post-graduate level higher education","227","0","0.00","1"
"IP","Post-harvest crop activities","113","0","0.00","1"
"IP","Post-secondary non-tertiary education","460","0","0.00","1"
"IP","Pre-press and pre-media services","1953","0","0.00","1"
"IP","Pre-primary education","709","0","0.00","1"
"IP","Precious metals production","455","0","0.00","1"
"IP","Preparation and spinning of textile fibres","115","0","0.00","1"
"IP","Primary education","1273","0","0.00","1"
"IP","Printing n.e.c.","3397","0","0.00","1"
"IP","Private security activities","4880","0","0.00","1"
"IP","Processing and preserving of meat","124","0","0.00","1"
"IP","Production of coffee and coffee substitutes","804","0","0.00","1"
"IP","Production of electricity","1035","0","0.00","1"
"IP","Production of meat and poultry meat products","117","0","0.00","1"
"IP","Public houses and bars","3973","0","0.00","1"
"IP","Public order and safety activities","123","0","0.00","1"
"IP","Public relations and communications activities","5206","0","0.00","1"
"IP","Publishing of  consumer and business journals and periodicals","1638","0","0.00","1"
"IP","Publishing of computer games","8102","0","0.00","1"
"IP","Publishing of directories and mailing lists","342","0","0.00","1"
"IP","Publishing of learned journals","339","0","0.00","1"
"IP","Publishing of newspapers","356","0","0.00","1"
"IP","Quantity surveying activities","1425","0","0.00","1"
"IP","Radio broadcasting","1369","0","0.00","1"
"IP","Raising of horses and other equines","428","0","0.00","1"
"IP","Raising of other animals","714","0","0.00","1"
"IP","Raising of poultry","121","0","0.00","1"
"IP","Raising of sheep and  goats","120","0","0.00","1"
"IP","Ready-made interactive leisure and entertainment software development","8895","0","0.00","1"
"IP","Real estate agencies","8062","0","0.00","1"
"IP","Recovery of sorted materials","244","0","0.00","1"
"IP","Recreational vehicle parks, trailer parks and camping grounds","160","0","0.00","1"
"IP","Regulation of and contribution to more efficient operation of businesses","114","0","0.00","1"
"IP","Regulation of health care, education, cultural and other social services, not incl. social security","2408","0","0.00","1"
"IP","Remediation activities and other waste management services","275","0","0.00","1"
"IP","Removal services","1860","0","0.00","1"
"IP","Renting and leasing of cars and light motor vehicles","1193","0","0.00","1"
"IP","Renting and leasing of construction and civil engineering machinery and equipment","540","0","0.00","1"
"IP","Renting and leasing of media entertainment equipment","917","0","0.00","1"
"IP","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","757","0","0.00","1"
"IP","Renting and leasing of other personal and household goods","571","0","0.00","1"
"IP","Renting and leasing of passenger water transport equipment","126","0","0.00","1"
"IP","Renting and leasing of recreational and sports goods","593","0","0.00","1"
"IP","Renting and operating of Housing Association real estate","1860","0","0.00","1"
"IP","Repair and maintenance of aircraft and spacecraft","1040","0","0.00","1"
"IP","Repair and maintenance of other transport equipment n.e.c.","372","0","0.00","1"
"IP","Repair and maintenance of ships and boats","493","0","0.00","1"
"IP","Repair of computers and peripheral equipment","484","0","0.00","1"
"IP","Repair of consumer electronics","341","0","0.00","1"
"IP","Repair of electrical equipment","633","0","0.00","1"
"IP","Repair of electronic and optical equipment","455","0","0.00","1"
"IP","Repair of fabricated metal products","390","0","0.00","1"
"IP","Repair of footwear and leather goods","113","0","0.00","1"
"IP","Repair of furniture and home furnishings","459","0","0.00","1"
